t,th1,w1,th2,w2,l1,l2,l3,l40,1,-3,-1,5,0,0,0,0
5.6,-2.43655,-0.220845,-1.12155,1.54646,23.562,2.73198,-49.0007,0
5.64,-2.44271,-0.0860067,-1.05397,1.83352,23.6483,2.81286,-49.109,0
5.68,-2.44329,0.0590875,-0.974797,2.12559,23.7333,2.8978,-49.213,0
5.72,-2.43781,0.217031,-0.883893,2.4197,23.8171,2.98906,-49.3133,0
5.76,-2.42573,0.390091,-0.781238,2.71251,23.8988,3.08903,-49.4101,0
5.8,-2.40638,0.579971,-0.666965,2.99984,23.9758,3.19996,-49.5037,0
5.84,-2.37909,0.7875,-0.541397,3.27615,24.0442,3.32339,-49.594,0
5.88,-2.34315,1.01229,-0.405119,3.53391,24.0997,3.45974,-49.6808,0
5.92,-2.2979,1.25242,-0.259062,3.76322,24.1383,3.60785,-49.7642,0
5.96,-2.2428,1.50421,-0.104605,3.95171,24.159,3.76454,-49.8439,0
6,-2.17748,1.76237,0.0563422,4.08528,24.1674,3.9241,-49.9202,0
6.04,-2.10181,2.02049,0.221292,4.1495,24.1802,4.07748,-49.9928,0
6.08,-2.01593,2.27191,0.387207,4.13168,24.2273,4.21168,-50.0606,0
6.12,-1.92023,2.51075,0.550606,4.02249,24.3492,4.31167,-50.1203,0
6.16,-1.8153,2.7324,0.70771,3.81617,24.5851,4.36689,-50.1672,0
6.2,-1.70191,2.93351,0.854552,3.50868,24.9598,4.37776,-50.1973,0
6.24,-1.58093,3.11119,0.986984,3.09443,25.4772,4.35471,-50.2115,0
6.28,-1.45337,3.26231,1.10055,2.56327,26.1168,4.31228,-50.2159,0
6.32,-1.32035,3.38356,1.19029,1.90028,26.8294,4.26359,-50.218,0
6.36,-1.18311,3.47327,1.25061,1.09035,27.5407,4.21693,-50.2254,0
6.4,-1.04286,3.53532,1.27546,0.127085,28.1719,4.17616,-50.2479,0
6.44,-0.900463,3.58423,1.25886,-0.979823,28.6797,4.14315,-50.3033,0
6.48,-0.755922,3.64847,1.19542,-2.21147,29.0962,4.11868,-50.4173,0
6.52,-0.60782,3.77049,1.08028,-3.56962,29.5152,4.1012,-50.6054,0
6.56,-0.452769,4.00665,0.907308,-5.12223,29.9992,4.08808,-50.8467,0
6.6,-0.284832,4.4262,0.665786,-7.02768,30.364,4.08291,-51.1055,0
6.64,-0.0961258,5.0178,0.340214,-9.23953,29.4243,4.19864,-51.6598,0
6.68,0.111432,5.2117,-0.0538127,-9.94802,28.7143,4.48172,-56.3622,0
6.72,0.310049,4.66437,-0.41817,-8.05892,28.7426,4.44355,-59.5895,0
6.76,0.485203,4.12799,-0.697625,-5.98758,28.886,4.29956,-59.9586,0
6.8,0.643067,3.79503,-0.903138,-4.34902,29.1093,4.21953,-59.9091,0
6.84,0.790704,3.60496,-1.04921,-2.98843,29.2941,4.28395,-59.9088,0
6.88,0.932537,3.49593,-1.14436,-1.79188,29.4486,4.39655,-59.8701,0
6.92,1.07084,3.42188,-1.1943,-0.727368,29.6562,4.53405,-59.7847,0
6.96,1.20631,3.35015,-1.20442,0.196982,29.9973,4.71254,-59.7185,0
7,1.33862,3.26152,-1.18058,0.969488,30.5083,4.90148,-59.7103,0
7.04,1.46691,3.14865,-1.12886,1.59228,31.143,5.03633,-59.7226,0
7.08,1.5902,3.01209,-1.05499,2.08079,31.8009,5.10624,-59.7218,0
7.12,1.70761,2.85596,-0.963912,2.45577,32.3957,5.13222,-59.7012,0
7.16,1.81847,2.68499,-0.859783,2.73629,32.8792,5.13233,-59.6631,0
7.2,1.92227,2.50318,-0.746078,2.93649,33.2344,5.11722,-59.6113,0
7.24,2.01862,2.31351,-0.625814,3.06535,33.4647,5.09336,-59.5487,0
7.28,2.10728,2.1183,-0.501729,3.12817,33.5861,5.06539,-59.4786,0
7.32,2.18804,1.91959,-0.376392,3.12855,33.6207,5.03722,-59.4042,0
7.36,2.26083,1.71956,-0.25223,3.07011,33.5931,5.01239,-59.3299,0
7.4,2.32562,1.52062,-0.131505,2.95755,33.5256,4.99398,-59.2602,0
7.44,2.38252,1.32528,-0.0162676,2.79688,33.4367,4.98414,-59.1997,0
7.48,2.43172,1.13595,0.0916957,2.59503,33.3402,4.98369,-59.1518,0
7.52,2.47351,0.954573,0.190883,2.35926,33.2449,4.99178,-59.1187,0
7.56,2.50821,0.782464,0.280078,2.09653,33.1564,5.00611,-59.101,0
7.6,2.53623,0.620163,0.35833,1.81308,33.078,5.02348,-59.0978,0
7.64,2.55795,0.467462,0.42492,1.51428,33.0114,5.04049,-59.1077,0
7.68,2.57375,0.323486,0.479327,1.20462,32.9577,5.05418,-59.1292,0
7.72,2.58393,0.186823,0.521195,0.887901,32.9176,5.06228,-59.1605,0
7.76,2.58877,0.0556624,0.550309,0.567415,32.8914,5.06333,-59.2003,0
7.8,2.58843,-0.0720682,0.566578,0.246122,32.8793,5.0565,-59.2472,0
7.84,2.58302,-0.198577,0.570026,-0.0731384,32.8816,5.04147,-59.3001,0
7.88,2.57253,-0.32609,0.560792,-0.387491,32.8985,5.01811,-59.3581,0
7.92,2.55689,-0.456744,0.539133,-0.693865,32.9303,4.9864,-59.4201,0
7.96,2.53592,-0.592473,0.505435,-0.988845,32.9773,4.94625,-59.4855,0
8,2.5094,-0.734901,0.460229,-1.26851,33.0399,4.89752,-59.5533,0
8.04,2.47703,-0.885228,0.404218,-1.52829,33.1184,4.84007,-59.6229,0
8.08,2.43847,-1.04412,0.338303,-1.76279,33.2133,4.77392,-59.6937,0
8.12,2.39338,-1.21162,0.263616,-1.96568,33.3251,4.69931,-59.765,0
8.16,2.34143,-1.38708,0.181567,-2.12965,33.4546,4.61679,-59.8362,0
8.2,2.28233,-1.56913,0.0938736,-2.2464,33.6032,4.52721,-59.9068,0
8.24,2.21584,-1.75575,0.00260588,-2.30678,33.7732,4.43176,-59.9763,0
8.28,2.14184,-1.94433,-0.0897855,-2.30089,33.9672,4.33182,-60.0438,0
8.32,2.06031,-2.13189,-0.180444,-2.21835,34.1874,4.22879,-60.1084,0
8.36,1.97134,-2.31527,-0.266088,-2.0484,34.4342,4.12369,-60.1688,0
8.4,1.87518,-2.49149,-0.343005,-1.78019,34.7041,4.0167,-60.2235,0
8.44,1.77215,-2.65826,-0.407054,-1.40328,34.9894,3.90657,-60.2712,0
8.48,1.66266,-2.81488,-0.453696,-0.908549,35.2786,3.78992,-60.3114,0
8.52,1.54707,-2.96364,-0.478075,-0.289246,35.5614,3.6605,-60.3444,0
8.56,1.42558,-3.11159,-0.475116,0.45901,35.8361,3.5089,-60.3714,0
8.6,1.29797,-3.27265,-0.439565,1.34184,36.1157,3.32451,-60.3944,0
8.64,1.16329,-3.46976,-0.365763,2.37603,36.4226,3.1015,-60.4152,0
8.68,1.01946,-3.73732,-0.246892,3.60588,36.7551,2.84498,-60.4352,0
8.72,0.862767,-4.11995,-0.0736395,5.10858,36.974,2.56275,-60.4569,0
8.76,0.688085,-4.62789,0.165368,6.85382,36.472,2.15817,-60.5301,0
8.8,0.494021,-5.00761,0.466764,7.95088,35.8394,0.864126,-62.1813,0
8.84,0.295271,-4.84774,0.77197,6.98623,35.8349,0.726518,-66.0784,0
8.88,0.108713,-4.48801,1.01289,5.02737,35.8958,0.670003,-67.5509,0
8.92,-0.0654638,-4.24497,1.17518,3.11333,36.0035,0.563014,-67.8948,0
8.96,-0.232532,-4.12426,1.2637,1.32847,36.0802,0.490014,-67.9823,0
9,-0.396247,-4.06681,1.2824,-0.383659,36.0904,0.499013,-67.9801,0
9.04,-0.557907,-4.01187,1.23392,-2.02582,36.0502,0.611293,-67.9142,0
9.08,-0.716515,-3.90618,1.12183,-3.55492,35.9652,0.857075,-67.8058,0
9.12,-0.869166,-3.70835,0.951786,-4.91515,35.8191,1.31977,-67.7302,0
9.16,-1.0116,-3.39281,0.731437,-6.06548,35.6686,2.02398,-67.7798,0
9.2,-1.13892,-2.95293,0.469444,-7.00028,36.0122,2.42001,-67.9061,0
9.24,-1.24634,-2.4007,0.173733,-7.76296,36.8528,2.39696,-68.0136,0
9.28,-1.32981,-1.76088,-0.150525,-8.44667,37.7012,2.3572,-68.0746,0
9.32,-1.38646,-1.06536,-0.502575,-9.17217,38.3721,2.31723,-68.0992,0
9.36,-1.41503,-0.373188,-0.885741,-9.99454,38.5004,2.14257,-68.0812,0
9.4,-1.41859,0.142158,-1.29969,-10.6121,38.4183,0.485845,-67.8265,0
9.44,-1.40957,0.230412,-1.72307,-10.4003,38.4706,0.345228,-69.8912,0
9.48,-1.40468,-0.0156712,-2.12392,-9.6159,38.4724,0.500266,-70.7469,0
9.52,-1.41174,-0.338006,-2.49392,-8.92883,38.4714,0.754559,-70.5114,0
9.56,-1.43145,-0.642945,-2.84226,-8.5386,38.4644,1.31766,-70.1851,0
9.6,-1.46287,-0.925244,-3.18083,-8.43463,38.5142,2.07899,-70.0488,0
9.64,-1.50532,-1.19598,-3.52044,-8.58659,38.9277,2.52193,-70.0343,0
9.68,-1.55845,-1.45808,-3.87081,-8.96643,39.5716,2.57073,-70.1,0
9.72,-1.62152,-1.6844,-4.23988,-9.50097,39.8998,2.51272,-70.3105,0
9.76,-1.69157,-1.78569,-4.63016,-9.9743,40.0265,2.17809,-71.0215,0
9.8,-1.76085,-1.6265,-5.0322,-10.0339,40.181,1.87724,-72.5625,0
9.84,-1.81768,-1.17371,-5.42551,-9.55985,40.2418,1.75765,-73.7613,0
9.88,-1.8526,-0.558807,-5.7939,-8.85384,40.27,1.59817,-73.8202,0
9.92,-1.86206,0.0834744,-6.13531,-8.25284,40.2788,1.40848,-73.1281,0
9.96,-1.84625,0.703064,-6.45788,-7.93048,40.3128,2.11939,-73.0955,0
10,-1.806,1.31009,-6.77466,-7.97672,40.7614,2.74475,-73.3454,0
10.04,-1.74114,1.93921,-7.10203,-8.47205,41.4677,2.80791,-73.4507,0
10.08,-1.65052,2.58565,-7.45823,-9.37922,41.243,2.80367,-73.4258,0
10.12,-1.53714,3.00836,-7.84818,-9.93982,40.7253,1.81673,-74.2449,0
10.16,-1.41713,2.92008,-8.23465,-9.2012,40.7684,2.06449,-76.8493,0
10.2,-1.306,2.63653,-8.57911,-8.04313,40.7968,2.22175,-77.3226,0
10.24,-1.20529,2.41492,-8.88204,-7.15881,41.0649,2.34165,-77.2041,0
10.28,-1.11159,2.28369,-9.15572,-6.56573,41.6348,2.29691,-77.1097,0
10.32,-1.0216,2.22722,-9.40992,-6.17045,42.2047,2.23418,-77.0485,0
10.36,-0.932577,2.23363,-9.651,-5.89981,42.662,2.20462,-76.9889,0
10.4,-0.842159,2.29596,-9.88301,-5.71343,43.047,2.20462,-76.9406,0
10.44,-0.748288,2.40389,-10.1093,-5.6189,43.4783,2.23248,-76.9398,0
10.48,-0.649457,2.54156,-10.3345,-5.67511,44.0414,2.26282,-76.9974,0
10.52,-0.544639,2.70451,-10.5661,-5.94344,44.6961,2.25149,-77.0772,0
10.56,-0.432481,2.91433,-10.8133,-6.46021,45.4078,2.1955,-77.1549,0
10.6,-0.310281,3.21592,-11.0871,-7.29326,46.2295,2.12104,-77.2298,0
10.64,-0.173038,3.68163,-11.4033,-8.62526,47.1803,2.06093,-77.3039,0
10.68,-0.0122248,4.40649,-11.7881,-10.7698,47.6769,2.0779,-77.3847,0
10.72,0.180102,5.11081,-12.2684,-12.9663,46.152,1.25421,-78.517,0
10.76,0.378774,4.62067,-12.7725,-11.6435,46.1876,0.92914,-83.6291,0
10.8,0.545364,3.742,-13.1892,-9.32827,46.3731,0.784405,-83.9765,0
10.84,0.681634,3.10957,-13.5315,-7.92655,47.0914,0.599937,-83.6743,0
10.88,0.796402,2.649,-13.8322,-7.19613,47.8692,0.604038,-83.6518,0
10.92,0.89473,2.2784,-14.1129,-6.89584,48.4223,0.613548,-83.6017,0
10.96,0.979483,1.9703,-14.3874,-6.85686,48.6614,0.612711,-83.5663,0
11,1.05348,1.74725,-14.6623,-6.8845,48.6616,0.627216,-83.7316,0
11.04,1.12081,1.63788,-14.937,-6.83087,48.7447,0.725838,-84.1733,0
11.08,1.1858,1.62414,-15.2081,-6.72867,48.9534,0.810443,-84.4386,0
11.12,1.2515,1.66857,-15.4762,-6.69449,49.3296,0.847538,-84.5051,0
11.16,1.31981,1.75343,-15.7457,-6.81107,49.9095,0.83805,-84.5325,0
11.2,1.39235,1.8813,-16.0238,-7.13389,50.6013,0.812898,-84.5591,0
11.24,1.47104,2.06315,-16.3199,-7.71771,51.2336,0.787797,-84.5599,0
11.28,1.55803,2.28859,-16.6449,-8.56651,51.3672,0.745198,-84.4898,0
11.32,1.65303,2.42308,-17.0045,-9.33471,50.6903,0.977496,-85.283,0
11.36,1.74675,2.18958,-17.3796,-9.24696,50.7436,1.04785,-87.6133,0
11.4,1.82402,1.64857,-17.7359,-8.5467,50.7806,0.946444,-88.3615,0
11.44,1.87799,1.05041,-18.066,-8.01698,50.887,0.731717,-87.8835,0
11.48,1.90817,0.458938,-18.3822,-7.85202,51.1503,1.03336,-87.7028,0
11.52,1.91457,-0.142625,-18.6984,-8.00713,51.6179,1.63135,-87.9451,0
11.56,1.8964,-0.770247,-19.0261,-8.41302,52.1758,1.97442,-88.0957,0
11.6,1.85274,-1.41211,-19.3737,-8.98205,52.5692,2.15681,-88.21,0
11.64,1.784,-2.00903,-19.7449,-9.56474,52.5697,2.23114,-88.4346,0
11.68,1.69403,-2.45498,-20.1361,-9.94159,52.5381,2.08267,-89.1734,0
11.72,1.59085,-2.66189,-20.5353,-9.96083,52.6687,1.97316,-90.3914,0
11.76,1.48415,-2.64078,-20.9292,-9.70817,52.7333,1.99742,-91.149,0
11.8,1.38158,-2.46939,-21.3113,-9.40218,52.7895,2.08731,-91.1839,0
11.84,1.28775,-2.21057,-21.6829,-9.20119,53.1143,2.13981,-90.8902,0
11.88,1.20553,-1.89073,-22.0498,-9.18061,53.9648,2.06409,-90.6837,0
11.92,1.13726,-1.51273,-22.4204,-9.38939,55.0735,2.02941,-90.6214,0
11.96,1.0854,-1.06826,-22.8049,-9.89366,56.2333,2.04955,-90.6357,0
12,1.05274,-0.555221,-23.217,-10.7778,57.1464,2.10628,-90.7106,0
12.04,1.04089,-0.0610115,-23.6713,-11.9458,57.1366,2.06483,-91.0484,0
12.08,1.04244,0.0239358,-24.1642,-12.4662,57.1823,1.38255,-93.2516,0
12.12,1.03317,-0.575046,-24.6488,-11.6051,57.175,1.28557,-95.3629,0
12.16,0.993173,-1.43224,-25.0887,-10.407,57.149,1.14378,-95.1197,0
12.2,0.919214,-2.24949,-25.4838,-9.37481,57.5261,1.04451,-94.492,0
12.24,0.814855,-2.94455,-25.8394,-8.3977,58.5758,1.22457,-94.7399,0
12.28,0.685762,-3.48177,-26.1542,-7.31409,59.5742,1.23193,-94.9068,0
12.32,0.538643,-3.84511,-26.4219,-6.03795,60.4231,1.16847,-95.0356,0
12.36,0.380361,-4.04362,-26.6346,-4.5637,61.1524,1.06708,-95.1714,0
12.4,0.216924,-4.10988,-26.785,-2.94067,61.7722,0.94161,-95.3233,0
12.44,0.0526946,-4.09212,-26.8688,-1.24158,62.2868,0.798131,-95.4966,0
12.48,-0.110074,-4.04654,-26.8842,0.466821,62.7236,0.655912,-95.7127,0
